panel_id	model_id	analysis_cohort	sensitivity_label	focal_exposure_family	excluded_country_iso3	estimate_term	effect_scale	effect_estimate	ci_lower	ci_upper	p_value	q_value	q_value_scope	stability_label	headline_eligibility	country_filter	year_window	n_country_year_cells	n_countries	covariates	exposure_formula_id	exposure_lambda	exposure_gamma	primary_effect_estimate	same_direction_as_primary	metric_name	metric_value	x_value	predicted_probability	amu_metric	standard_glm_warning_types	n_obs	ridge_effect_alpha_0p01	ridge_effect_alpha_0p1	ridge_effect_alpha_1p0	all_ridge_effects_negative	source_file	notes
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v3_exclude_ZAF_glm			v3	ZAF																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-16.714081866279;workflow_native_m7_primary_v3;response_uses_ipw_prevalence;aPExposure_V3_uses_DTP3_plus_curated_ap_timing_plus_role_specific_product_metadata_on_routine_primary_and_booster_exposure;v3_known_fraction=0.588;leave_one_country_out=ZAF
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v2_exclude_BRA_glm			v2	BRA																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-10.052219581436292;workflow_native_m7_primary_v2;response_uses_ipw_prevalence;aPExposure_V2_uses_DTP3_plus_curated_ap_timing_plus_booster_flag_plus_PRN_formulation_status;v2_known_fraction=1.000;leave_one_country_out=BRA
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v2_exclude_CHN_glm			v2	CHN																											26					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-13.149987986707089;workflow_native_m7_primary_v2;response_uses_ipw_prevalence;aPExposure_V2_uses_DTP3_plus_curated_ap_timing_plus_booster_flag_plus_PRN_formulation_status;v2_known_fraction=1.000;leave_one_country_out=CHN
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v2_exclude_FRA_glm			v2	FRA																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-14.539370944375827;workflow_native_m7_primary_v2;response_uses_ipw_prevalence;aPExposure_V2_uses_DTP3_plus_curated_ap_timing_plus_booster_flag_plus_PRN_formulation_status;v2_known_fraction=1.000;leave_one_country_out=FRA
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v2_exclude_GBR_glm			v2	GBR																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-14.723666510467758;workflow_native_m7_primary_v2;response_uses_ipw_prevalence;aPExposure_V2_uses_DTP3_plus_curated_ap_timing_plus_booster_flag_plus_PRN_formulation_status;v2_known_fraction=1.000;leave_one_country_out=GBR
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v2_exclude_GTM_glm			v2	GTM																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-15.1223371368729;workflow_native_m7_primary_v2;response_uses_ipw_prevalence;aPExposure_V2_uses_DTP3_plus_curated_ap_timing_plus_booster_flag_plus_PRN_formulation_status;v2_known_fraction=1.000;leave_one_country_out=GTM
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v2_exclude_JPN_glm			v2	JPN																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-13.196802342470306;workflow_native_m7_primary_v2;response_uses_ipw_prevalence;aPExposure_V2_uses_DTP3_plus_curated_ap_timing_plus_booster_flag_plus_PRN_formulation_status;v2_known_fraction=1.000;leave_one_country_out=JPN
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v2_exclude_NZL_glm			v2	NZL																											32					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-13.499389445248848;workflow_native_m7_primary_v2;response_uses_ipw_prevalence;aPExposure_V2_uses_DTP3_plus_curated_ap_timing_plus_booster_flag_plus_PRN_formulation_status;v2_known_fraction=1.000;leave_one_country_out=NZL
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v2_exclude_USA_glm			v2	USA																											16					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-5.211673444582308;workflow_native_m7_primary_v2;response_uses_ipw_prevalence;aPExposure_V2_uses_DTP3_plus_curated_ap_timing_plus_booster_flag_plus_PRN_formulation_status;v2_known_fraction=1.000;leave_one_country_out=USA
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v2_exclude_ZAF_glm			v2	ZAF																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-15.12233713687293;workflow_native_m7_primary_v2;response_uses_ipw_prevalence;aPExposure_V2_uses_DTP3_plus_curated_ap_timing_plus_booster_flag_plus_PRN_formulation_status;v2_known_fraction=1.000;leave_one_country_out=ZAF
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v1_exclude_BRA_glm			v1	BRA																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-13.597561243801403;workflow_native_m7_primary_v1;response_uses_ipw_prevalence;aPExposure_V1_uses_DTP3_plus_years_since_first_routine_ap_intro_plus_booster_flag;leave_one_country_out=BRA
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v1_exclude_CHN_glm			v1	CHN																											26					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-12.356475680403403;workflow_native_m7_primary_v1;response_uses_ipw_prevalence;aPExposure_V1_uses_DTP3_plus_years_since_first_routine_ap_intro_plus_booster_flag;leave_one_country_out=CHN
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v1_exclude_FRA_glm			v1	FRA																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-16.243133490546324;workflow_native_m7_primary_v1;response_uses_ipw_prevalence;aPExposure_V1_uses_DTP3_plus_years_since_first_routine_ap_intro_plus_booster_flag;leave_one_country_out=FRA
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v1_exclude_GBR_glm			v1	GBR																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-16.13146350610237;workflow_native_m7_primary_v1;response_uses_ipw_prevalence;aPExposure_V1_uses_DTP3_plus_years_since_first_routine_ap_intro_plus_booster_flag;leave_one_country_out=GBR
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v1_exclude_GTM_glm			v1	GTM																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-16.79721450748783;workflow_native_m7_primary_v1;response_uses_ipw_prevalence;aPExposure_V1_uses_DTP3_plus_years_since_first_routine_ap_intro_plus_booster_flag;leave_one_country_out=GTM
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v1_exclude_JPN_glm			v1	JPN																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-15.969198806817174;workflow_native_m7_primary_v1;response_uses_ipw_prevalence;aPExposure_V1_uses_DTP3_plus_years_since_first_routine_ap_intro_plus_booster_flag;leave_one_country_out=JPN
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v1_exclude_NZL_glm			v1	NZL																											32					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-15.085228704273643;workflow_native_m7_primary_v1;response_uses_ipw_prevalence;aPExposure_V1_uses_DTP3_plus_years_since_first_routine_ap_intro_plus_booster_flag;leave_one_country_out=NZL
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v1_exclude_USA_glm			v1	USA																											16					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=False;log_likelihood=;fit_failed:Singular matrix
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v1_exclude_ZAF_glm			v1	ZAF																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-16.79721424326338;workflow_native_m7_primary_v1;response_uses_ipw_prevalence;aPExposure_V1_uses_DTP3_plus_years_since_first_routine_ap_intro_plus_booster_flag;leave_one_country_out=ZAF
sensitivity_diagnostics	m7_leave_one_country_out_legacy_dtp3_exclude_BRA_glm			dtp3	BRA																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-11.86322692960139;legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=BRA
sensitivity_diagnostics	m7_leave_one_country_out_legacy_dtp3_exclude_CHN_glm			dtp3	CHN																											26					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-10.76269859545721;legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=CHN
sensitivity_diagnostics	m7_leave_one_country_out_legacy_dtp3_exclude_FRA_glm			dtp3	FRA																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-11.947686149553746;legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=FRA
sensitivity_diagnostics	m7_leave_one_country_out_legacy_dtp3_exclude_GBR_glm			dtp3	GBR																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-11.456419497395734;legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=GBR
sensitivity_diagnostics	m7_leave_one_country_out_legacy_dtp3_exclude_GTM_glm			dtp3	GTM																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-11.624245549415205;legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=GTM
sensitivity_diagnostics	m7_leave_one_country_out_legacy_dtp3_exclude_JPN_glm			dtp3	JPN																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-11.835686402794773;legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=JPN
sensitivity_diagnostics	m7_leave_one_country_out_legacy_dtp3_exclude_NZL_glm			dtp3	NZL																											32					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-10.660813413829068;legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=NZL
sensitivity_diagnostics	m7_leave_one_country_out_legacy_dtp3_exclude_USA_glm			dtp3	USA																											16					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-2.601674402567209;legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=USA
sensitivity_diagnostics	m7_leave_one_country_out_legacy_dtp3_exclude_ZAF_glm			dtp3	ZAF																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-11.97558889207324;legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=ZAF
amu_exploratory_summary		C											not_applicable_penalized_ridge_no_wald_p_values	support_only_sparse_overlap	support_only_sparse_overlap		2012-2024		4											macrolide_use		5					step6_epi_transmission/outputs/bp_country_year_amu_exploratory_models.tsv;step6_epi_transmission/outputs/bp_country_year_amu_exploratory_diagnostics.tsv	source_table=bp_country_year_analysis_input.tsv;run_status=not_fit_due_n_obs_lt_8;exploratory_only_not_for_primary_inference;standard_glm_attempted_before_ridge_path;min_obs_required_for_ridge=8;standard_glm_skipped_below_min_exploratory_obs_threshold
amu_exploratory_summary		C											not_applicable_penalized_ridge_no_wald_p_values	support_only_sparse_overlap	support_only_sparse_overlap		2012-2024		4											total_antibiotic_use		5					step6_epi_transmission/outputs/bp_country_year_amu_exploratory_models.tsv;step6_epi_transmission/outputs/bp_country_year_amu_exploratory_diagnostics.tsv	source_table=bp_country_year_analysis_input.tsv;run_status=not_fit_due_n_obs_lt_8;exploratory_only_not_for_primary_inference;standard_glm_attempted_before_ridge_path;min_obs_required_for_ridge=8;standard_glm_skipped_below_min_exploratory_obs_threshold
amu_exploratory_summary		A											not_applicable_penalized_ridge_no_wald_p_values	support_only_sparse_overlap	support_only_sparse_overlap		2008-2024		7											macrolide_use	PerfectSeparationWarning	12	-1.274201	-0.560122	-0.144860	true	step6_epi_transmission/outputs/bp_country_year_amu_exploratory_models.tsv;step6_epi_transmission/outputs/bp_country_year_amu_exploratory_diagnostics.tsv	source_table=bp_country_year_analysis_input_phylo_balanced.tsv;run_status=ridge_path_fit;exploratory_only_not_for_primary_inference;standard_glm_attempted_before_ridge_path;min_obs_required_for_ridge=8
amu_exploratory_summary		A											not_applicable_penalized_ridge_no_wald_p_values	support_only_sparse_overlap	support_only_sparse_overlap		2008-2024		7											total_antibiotic_use	PerfectSeparationWarning	12	-1.243341	-0.284256	-0.100652	true	step6_epi_transmission/outputs/bp_country_year_amu_exploratory_models.tsv;step6_epi_transmission/outputs/bp_country_year_amu_exploratory_diagnostics.tsv	source_table=bp_country_year_analysis_input_phylo_balanced.tsv;run_status=ridge_path_fit;exploratory_only_not_for_primary_inference;standard_glm_attempted_before_ridge_path;min_obs_required_for_ridge=8
amu_exploratory_summary		A											not_applicable_penalized_ridge_no_wald_p_values	support_only_sparse_overlap	support_only_sparse_overlap		2008-2024		7											macrolide_use	PerfectSeparationWarning	12	-1.389445	-0.611301	-0.181814	true	step6_epi_transmission/outputs/bp_country_year_amu_exploratory_models.tsv;step6_epi_transmission/outputs/bp_country_year_amu_exploratory_diagnostics.tsv	source_table=bp_country_year_analysis_input_phylo_full.tsv;run_status=ridge_path_fit;exploratory_only_not_for_primary_inference;standard_glm_attempted_before_ridge_path;min_obs_required_for_ridge=8
amu_exploratory_summary		A											not_applicable_penalized_ridge_no_wald_p_values	support_only_sparse_overlap	support_only_sparse_overlap		2008-2024		7											total_antibiotic_use	PerfectSeparationWarning	12	-1.433482	-0.374977	-0.122694	true	step6_epi_transmission/outputs/bp_country_year_amu_exploratory_models.tsv;step6_epi_transmission/outputs/bp_country_year_amu_exploratory_diagnostics.tsv	source_table=bp_country_year_analysis_input_phylo_full.tsv;run_status=ridge_path_fit;exploratory_only_not_for_primary_inference;standard_glm_attempted_before_ridge_path;min_obs_required_for_ridge=8
