sample_id_canonical	run_accession	source	platform	reads_available	library_layout	fastq_ftp	fastq_md5	fastq_bytes	study_accession
SAMEA2015292	ERR361844	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/ERR361844/ERR361844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/ERR361844/ERR361844_2.fastq.gz	938142c9babe2f9ac8e7293ded867b99;dc3b40c92b3c80bd765f4f332889d80b	114634220;94634740	PRJEB2274
SAMEA2031986	ERR361839	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/ERR361839/ERR361839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/ERR361839/ERR361839_2.fastq.gz	6f2dfae91b3efaf2ff71f0c2fa3ef720;de4b9a1af4bf76604236ba6570435a47	101294565;88218961	PRJEB2274
SAMEA3905388	ERR1456741	ena_api_query	PACBIO_SMRT	true	SINGLE				PRJEB6403
SAMEA751136	ERR029295	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029295/ERR029295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029295/ERR029295_2.fastq.gz	6915360b113f40e651145f1bb4fb55fe;7f6de12b242f2854652b95f152f52016	132139584;105762189	PRJEB2274
SAMEA751137	ERR029298	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029298/ERR029298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029298/ERR029298_2.fastq.gz	ac4c8cfb25b813193e70d12d365f9fdf;b1821041086dc5d122bd09586c236288	148758833;118795469	PRJEB2274
SAMEA751139	ERR029296	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029296/ERR029296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029296/ERR029296_2.fastq.gz	1edffe1aa6bd255b4799b9472fe6b556;c40acbfd6750479c5e56e53107c60392	194705678;156017450	PRJEB2274
SAMEA751140	ERR029297	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029297/ERR029297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029297/ERR029297_2.fastq.gz	801952356bb151248a6957ec5971c067;e6ca83de1387fd8c6cd1c653bec23463	84988073;68105013	PRJEB2274
SAMEA751153	ERR037419	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037419/ERR037419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037419/ERR037419_2.fastq.gz	58f4545ad6dab84ebcc8fef57aaeb4dc;67b9561dcf6298a26bd1d7b393a5969c	148854324;138202122	PRJEB2274
SAMEA751168	ERR030005	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030005/ERR030005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030005/ERR030005_2.fastq.gz	7edc9f45a7e6c2112f251ea2d71d3069;21a4ba4d85abeaa2c98797cfd148999c	137376149;120002234	PRJEB2274
SAMEA751170	ERR030007	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030007/ERR030007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030007/ERR030007_2.fastq.gz	10d7c1c8bf85e26d13738b1011911dc6;ac3b813ff5b50aa877c576564b771970	153833964;134324333	PRJEB2274
SAMEA751248	ERR030010	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030010/ERR030010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030010/ERR030010_2.fastq.gz	c433a9aff83188261de7876d96e56532;48f5b4e98b7540601563f23940d20a3f	172445241;150540779	PRJEB2274
SAMEA751250	ERR030011	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030011/ERR030011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030011/ERR030011_2.fastq.gz	4f9ec3c0235c72c2ad6bd483abd91642;23e1b1bc4cd4fe7a35e83db12fb6e37c	155341099;136036908	PRJEB2274
SAMEA751252	ERR030008	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030008/ERR030008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030008/ERR030008_2.fastq.gz	4f7d1e5f460db78bf030b12bea312e20;02a2bd5231e039becddf34856f6332d2	170691753;148727475	PRJEB2274
SAMEA751257	ERR030012	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030012/ERR030012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030012/ERR030012_2.fastq.gz	d7472a1eea19b469ff2bf18fd61229a6;61f451a859d46b1061d1e04c6284246a	178926856;155924045	PRJEB2274
SAMEA751259	ERR030013	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030013/ERR030013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030013/ERR030013_2.fastq.gz	4688d2dff050295b58f7e3852e3efa39;0e517f809162a5f9f84583f662a0dc4f	137201722;120106564	PRJEB2274
SAMEA751261	ERR031093	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR031/ERR031093/ERR031093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR031/ERR031093/ERR031093_2.fastq.gz	d00b6065184bcc5c48019d02068c4b8e;f9da7658134e6c77844f1f628f8ac6bb	140478214;137757428	PRJEB2274
SAMEA751286	ERR028825	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR028/ERR028825/ERR028825_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR028/ERR028825/ERR028825_2.fastq.gz	8b2fde7f5bad7d32c8bdcccb8342628e;8ab6f22c613e45569f4a1a5c0863bc0b	127741867;116617694	PRJEB2274
SAMEA751290	ERR029984	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029984/ERR029984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029984/ERR029984_2.fastq.gz	121ecbd10fafc8817b4eef24bd564288;d02614342ccdc0f5f464584312b6eb43	28875059;24959154	PRJEB2274
SAMEA751320	ERR037416	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037416/ERR037416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037416/ERR037416_2.fastq.gz	16ed7f58490400b658b9c8a94451c120;507924d9fd11797cc78696e9cae8b317	159353998;146703554	PRJEB2274
SAMEA751341	ERR030015	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030015/ERR030015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030015/ERR030015_2.fastq.gz	b047b046de92cbcbde1c36106e1cac67;fd5da1946d51636781d9c0778ea5a84a	150542357;132188349	PRJEB2274
SAMEA751359	ERR028822	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR028/ERR028822/ERR028822_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR028/ERR028822/ERR028822_2.fastq.gz	4d404c5e18b910b4bb4f492433e96bf4;114792c692571f42935e49d311a8b19a	98836798;90946507	PRJEB2274
SAMEA751382	ERR030014	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030014/ERR030014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030014/ERR030014_2.fastq.gz	4dc1be46ed8ab4c32e504b84ec709f74;18a794669b84a22c40a314b42ef7f1ab	154765842;135451589	PRJEB2274
SAMEA751403	ERR028852	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR028/ERR028852/ERR028852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR028/ERR028852/ERR028852_2.fastq.gz	5e7d283a9ea5600b2e3cafe4b775c23a;7dc79ea4a6ec32aac84a4a906f868de9	183020095;170877145	PRJEB2274
SAMEA751407	ERR030006	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030006/ERR030006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030006/ERR030006_2.fastq.gz	779d0f69af8a829ee23004fe89db585b;aa91ced33893ed6c3e425a18f8b24c59	144807670;126373966	PRJEB2274
SAMEA751421	ERR028850	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR028/ERR028850/ERR028850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR028/ERR028850/ERR028850_2.fastq.gz	3fa756865871e3bca859e3eb56ee7039;92f441551f8519d74993e2b25e6dd53b	126873762;117552808	PRJEB2274
SAMEA751426	ERR037429	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037429/ERR037429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037429/ERR037429_2.fastq.gz	f344a2ba7bf9f0293810d19335196d5d;3391a7b768b048430be4c0475bfda618	194539309;180964466	PRJEB2274
SAMEA751442	ERR361872	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/ERR361872/ERR361872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/ERR361872/ERR361872_2.fastq.gz	216e48714314e63ff8232f9cd5377559;9b4ef4bf307f96f51571cd16a132c7f0	33652702;28991988	PRJEB2274
SAMEA751442	ERR030035	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030035/ERR030035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030035/ERR030035_2.fastq.gz	d9118faf7226bb6434fb6b8d685382c7;cddaf0efa0b074c31e98c7b8ad55d1e5	336253154;294556273	PRJEB2274
SAMEA751449	ERR029309	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029309/ERR029309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029309/ERR029309_2.fastq.gz	95fe80675ba583c6e53e0e2e34695614;b6322fb005914c58a8ba89f14641f97d	163694144;129799015	PRJEB2274
SAMEA751450	ERR029308	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029308/ERR029308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029308/ERR029308_2.fastq.gz	d24befdf00bfc9c637f0b65e1be693af;c903498926a9907aab051466df9416bb	99978729;79547708	PRJEB2274
SAMEA751453	ERR029304	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029304/ERR029304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029304/ERR029304_2.fastq.gz	a34e2002bfe343ba4ed94766f26064f4;68345a291261e4d6311a23f56d746f0a	129136103;102991394	PRJEB2274
SAMEA751455	ERR029983	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029983/ERR029983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029983/ERR029983_2.fastq.gz	40ce16e1feccb055009d4aba7ded9566;c72cf90fae01ce9114f11499676c7aab	150160688;129453268	PRJEB2274
SAMEA751478	ERR037401	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037401/ERR037401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037401/ERR037401_2.fastq.gz	44604d124d445012d86b7c61c68b805e;fbf5fe0212c4468767fbdfed441e8a85	96703835;89345225	PRJEB2274
SAMEA751485	ERR029322	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029322/ERR029322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029322/ERR029322_2.fastq.gz	8fc2c2101d63e1dd32406f6fe4abb980;944bed2775da0ffc28b427b6addd3323	94789195;75366362	PRJEB2274
SAMEA751496	ERR029302	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029302/ERR029302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029302/ERR029302_2.fastq.gz	112e77f75c63902648a9dbe862b7e013;ef61a86ab6f352fede0e886619ccba3f	79249235;63557295	PRJEB2274
SAMEA751498	ERR029293	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029293/ERR029293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029293/ERR029293_2.fastq.gz	13983013a6776c736ed885f1f17904d2;f892f65daea344f42850f893aa05aedb	129095150;103161892	PRJEB2274
SAMEA751501	ERR028876	ena_api_query	ILLUMINA	true	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR028/ERR028876/ERR028876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR028/ERR028876/ERR028876_2.fastq.gz	ce6f8817cdaa3078e7b7513a987f74fc;1e1f7f2b7f13d74713b8156f68d42693	144340675;132240180	PRJEB2274
